date,first,second,third,fourth,fiveth,sum
191118173,9,4,7,1,9,30
191118174,1,2,2,7,2,14
191118175,4,3,9,8,6,30
191118176,6,5,8,8,4,31
191118177,3,7,5,0,7,22
191118178,3,8,0,3,4,18
191118179,5,7,3,8,0,23
191118180,0,4,0,2,7,13
191118181,5,9,5,4,9,32
191118182,3,4,5,4,7,23
191118183,8,0,2,8,1,19
191118184,1,3,7,5,3,19
191118185,6,4,5,2,4,21
191118186,0,0,4,2,7,13
191118187,1,8,1,1,8,19
191118188,1,4,9,7,4,25
191118189,8,2,6,4,7,27
191118190,4,2,4,8,9,27
191118191,9,4,0,5,6,24
191118192,4,7,9,1,2,23
191118193,6,8,8,3,6,31
191118194,2,9,5,4,6,26
191118195,9,1,5,9,0,24
191118196,6,7,9,8,7,37
191118197,2,3,9,0,1,15
191118198,7,4,3,0,3,17
191118199,3,8,6,7,2,26
191118200,2,9,6,2,7,26
191118201,5,0,5,0,3,13
191118202,7,0,0,8,9,24
191118203,7,1,8,8,5,29
191118204,7,2,6,5,7,27
191118205,1,1,6,7,4,19
191118206,3,6,5,7,8,29
191118207,4,0,4,7,6,21
191118208,5,7,5,3,6,26
191118209,6,4,0,9,0,19
191118210,6,6,0,5,3,20
191118211,2,7,4,9,1,23
191118212,1,9,8,2,6,26
191118213,4,6,4,8,4,26
191118214,6,9,1,6,8,30
191118215,4,3,1,3,5,16
191118216,5,4,9,3,3,24
191118217,2,7,0,3,8,20
191118218,3,8,6,7,5,29
191118219,8,1,2,8,0,19
191118220,4,0,7,2,6,19
191118221,6,3,9,9,4,31
191118222,5,3,4,1,2,15
191118223,3,6,2,1,6,18
191118224,3,6,9,4,7,29
191118225,1,2,4,8,2,17
191118226,8,9,5,7,6,35
191118227,6,3,3,5,4,21
191118228,3,8,9,3,4,27
191118229,3,2,6,0,6,17
191118230,9,3,5,8,9,34
191118231,0,5,6,4,4,19
191118232,7,0,1,0,3,11
191118233,5,0,7,9,8,29
191118234,8,1,6,9,2,26
191118235,4,9,7,0,1,21
191118236,2,1,8,3,9,23
191118237,1,7,8,3,8,27
191118238,1,6,3,0,3,13
191118239,6,7,6,9,2,30
191118240,2,6,5,7,6,26
191118241,4,0,1,6,1,12
191118242,1,8,7,8,2,26
191118243,8,8,5,2,7,30
191118244,6,1,8,9,2,26
191118245,4,6,6,7,9,32
191118246,4,7,5,9,2,27
191118247,9,0,6,3,5,23
191118248,2,7,1,9,1,20
191118249,1,9,0,9,0,19
191118250,7,9,1,0,8,25
191118251,6,7,6,6,2,27
191118252,4,5,4,3,9,25
191118253,5,6,0,2,7,20
191118254,0,7,8,2,4,21
191118255,6,7,3,5,4,25
191118256,0,0,3,7,8,18
191118257,9,7,8,3,2,29
191118258,7,7,5,7,7,33
191118259,9,6,7,4,5,31
191118260,2,9,3,6,4,24
191118261,9,7,4,0,9,29
191118262,2,6,8,8,3,27
191118263,8,0,2,4,8,22
191118264,1,1,7,5,4,18
191118265,0,9,5,7,7,28
191118266,9,2,5,0,6,22
191118267,8,8,3,7,9,35
191118268,6,1,3,5,4,19
191118269,6,9,2,3,7,27
191118270,5,3,9,9,4,30
191118271,8,9,0,5,7,29
191118272,2,6,9,0,4,21
191118273,4,1,6,0,3,14
191118274,7,7,5,4,1,24
191118275,8,9,8,6,5,36
191118276,6,0,9,5,6,26
191118277,0,2,7,2,2,13
191118278,1,7,3,5,9,25
191118279,2,8,4,7,0,21
191118280,1,7,3,9,6,26
191118281,6,4,0,3,4,17
191118282,0,6,6,2,9,23
191118283,9,5,6,3,3,26
191118284,4,3,6,0,7,20
191118285,7,5,9,6,4,31
191118286,2,5,9,9,2,27
191118287,1,6,0,9,7,23
191118288,3,6,3,4,3,19
191118289,2,7,3,3,4,19
191118290,7,0,8,9,2,26
191118291,9,3,3,4,1,20
191118292,8,7,3,2,2,22
191118293,9,9,9,7,8,42
191118294,6,1,5,5,3,20
191118295,2,8,4,7,6,27
191118296,5,1,2,5,9,22
191118297,4,0,6,4,5,19
191118298,4,8,1,8,8,29
191118299,0,4,2,5,0,11
191118300,3,5,2,2,9,21
191118301,8,5,7,7,2,29
191118302,0,2,5,7,0,14
191118303,2,4,9,1,7,23
191118304,2,0,2,7,2,13
191118305,1,0,2,0,7,10
191118306,3,5,7,2,9,26
191118307,7,4,4,2,1,18
191118308,6,2,4,8,5,25
191118309,3,8,4,7,0,22
191118310,7,1,5,0,2,15
191118311,1,2,8,1,9,21
191118312,0,9,7,8,2,26
191118313,7,9,7,6,6,35
191118314,8,0,2,5,9,24
191118315,6,7,3,9,0,25
191118316,2,7,9,8,2,28
191118317,6,7,7,1,2,23
191118318,0,3,2,2,5,12
191118319,2,1,3,7,8,21
191118320,7,3,8,5,0,23
191118321,0,4,9,2,3,18
191118322,8,9,6,8,4,35
191118323,1,4,8,7,2,22
191118324,6,3,1,0,9,19
191118325,5,4,3,4,2,18
191118326,7,1,5,7,0,20
191118327,8,1,4,2,6,21
191118328,5,0,2,6,2,15
191118329,1,0,7,2,1,11
191118330,7,9,7,7,1,31
191118331,5,7,0,9,1,22
191118332,8,3,5,0,8,24
191118333,8,9,4,4,2,27
191118334,1,4,9,7,3,24
191118335,7,9,0,1,6,23
191118336,4,7,4,6,5,26
191118337,8,5,4,2,3,22
191118338,5,6,2,8,5,26
191118339,3,4,6,6,6,25
191118340,2,4,9,6,8,29
191118341,0,8,0,7,7,22
191118342,5,8,1,4,4,22
191118343,1,8,4,7,9,29
191118344,7,3,0,4,2,16
191118345,3,9,5,8,8,33
191118346,7,7,9,9,3,35
191118347,6,2,8,0,3,19
191118348,5,4,6,7,8,30
191118349,9,4,6,4,3,26
191118350,2,2,9,9,0,22
191118351,2,1,4,7,2,16
191118352,8,3,4,0,3,18
191118353,6,3,6,7,3,25
191118354,3,1,0,5,1,10
191118355,0,8,5,1,6,20
191118356,0,3,8,9,9,29
191118357,9,1,3,7,2,22
191118358,1,7,6,7,5,26
191118359,6,3,1,7,9,26
191118360,1,0,9,5,6,21
191118361,7,5,1,0,5,18
191118362,3,6,3,9,1,22
191118363,0,1,2,3,3,9
191118364,6,8,8,8,3,33
191118365,6,5,8,2,7,28
191118366,3,5,3,4,6,21
191118367,4,9,0,9,1,23
191118368,7,7,1,2,1,18
191118369,0,0,6,9,3,18
191118370,8,3,0,7,1,19
191118371,9,1,7,1,3,21
191118372,4,7,3,9,8,31
191118373,8,6,4,0,4,22
191118374,0,9,7,6,3,25
191118375,4,3,7,1,6,21
191118376,8,4,8,5,7,32
191118377,6,2,5,7,4,24
191118378,8,2,9,1,9,29
191118379,9,8,2,0,9,28
191118380,2,2,5,4,4,17
191118381,4,5,9,8,7,33
191118382,7,5,0,9,6,27
191118383,1,6,9,6,9,31
191118384,9,2,9,6,4,30
191118385,8,1,5,7,3,24
191118386,1,7,2,0,5,15
191118387,3,9,6,0,6,24
191118388,4,3,5,5,5,22
191118389,7,0,1,3,2,13
191118390,1,2,0,0,1,4
191118391,6,8,4,1,5,24
191118392,6,1,6,3,2,18
191118393,5,4,5,8,4,26
191118394,0,8,5,4,6,23
191118395,8,0,8,1,1,18
191118396,9,3,2,7,6,27
191118397,9,9,0,1,1,20
191118398,3,8,5,4,0,20
191118399,0,1,3,8,1,13
191118400,0,4,2,0,5,11
191118401,7,8,3,4,9,31
191118402,6,8,9,9,7,39
191118403,2,4,4,3,5,18
191118404,3,9,6,9,6,33
191118405,2,2,2,1,3,10
191118406,7,4,5,8,8,32
191118407,8,2,1,0,0,11
191118408,2,6,9,5,6,28
191118409,4,9,2,5,7,27
191118410,4,6,1,3,0,14
191118411,9,2,1,9,6,27
191118412,1,7,5,9,6,28
191118413,4,8,1,9,0,22
191118414,6,0,4,9,8,27
191118415,5,6,4,1,7,23
191118416,1,0,4,3,3,11
191118417,0,2,4,1,5,12
191118418,8,1,8,0,2,19
191118419,1,2,3,5,1,12
191118420,5,8,5,5,2,25
191118421,3,7,5,8,3,26
191118422,0,0,5,6,3,14
191118423,0,5,2,1,2,10
191118424,9,2,5,6,2,24
191118425,5,7,1,2,8,23
191118426,0,0,2,6,7,15
191118427,2,1,4,5,2,14
191118428,4,8,5,3,4,24
191118429,9,8,4,5,1,27
191118430,1,4,4,9,5,23
191118431,2,8,5,1,5,21
191118432,3,3,6,0,9,21
191118433,5,6,4,0,7,22
191118434,8,1,0,7,1,17
191118435,3,0,9,4,3,19
191118436,1,2,9,3,4,19
191118437,2,0,4,7,3,16
191118438,5,9,4,8,6,32
191118439,7,8,4,1,6,26
191118440,3,9,4,6,9,31
191118441,0,9,2,9,2,22
191118442,0,7,1,2,1,11
191118443,2,0,5,2,6,15
191118444,7,8,2,5,9,31
191118445,0,3,1,6,1,11
191118446,0,6,2,5,0,13
191118447,9,6,7,4,2,28
191118448,5,1,0,2,1,9
191118449,7,6,5,0,7,25
191118450,3,9,9,2,0,23
191118451,8,4,4,9,7,32
191118452,9,2,2,4,3,20
191118453,9,5,4,5,6,29
191118454,6,1,3,2,5,17
191118455,2,1,0,6,0,9
191118456,2,9,6,1,4,22
191118457,9,1,9,3,1,23
191118458,1,5,5,8,2,21
191118459,3,4,5,2,9,23
191118460,7,1,4,6,0,18
191118461,9,1,2,6,1,19
191118462,9,5,8,6,2,30
191118463,8,6,6,9,4,33
191118464,2,2,5,5,2,16
191118465,6,4,5,4,4,23
191118466,8,4,1,2,1,16
191118467,2,2,4,9,8,25
191118468,5,7,1,3,2,18
191118469,4,5,8,8,6,31
191118470,9,1,2,4,1,17
191118471,5,8,3,9,5,30
191118472,6,4,0,2,1,13
191118473,4,0,4,6,9,23
191118474,8,1,3,6,2,20
191118475,3,8,1,2,1,15
191118476,8,4,1,1,9,23
191118477,8,3,0,4,3,18
191118478,3,9,8,9,1,30
191118479,7,3,4,4,7,25
191118480,3,2,0,2,7,14
191118481,7,5,2,5,9,28
191118482,7,0,3,5,4,19
191118483,3,7,7,1,1,19
191118484,0,3,7,4,0,14
191118485,8,9,4,9,9,39
191118486,5,2,1,0,4,12
191118487,9,1,4,5,0,19
191118488,1,6,8,8,2,25
191118489,4,2,6,3,2,17
191118490,8,2,3,0,0,13
191118491,3,0,4,1,7,15
191118492,2,9,2,8,6,27
191118493,7,1,6,0,1,15
191118494,8,6,9,0,4,27
191118495,6,6,5,4,0,21
191118496,9,7,7,2,2,27
191118497,1,4,2,6,5,18
191118498,3,7,5,2,6,23
191118499,8,8,0,7,2,25
191118500,1,4,2,9,5,21
191118501,5,7,8,0,2,22
191118502,1,9,3,1,3,17
191118503,4,3,5,7,5,24
191118504,8,9,0,6,8,31
191118505,1,7,7,5,2,22
191118506,0,1,2,5,5,13
191118507,1,4,5,6,2,18
191118508,7,2,8,9,6,32
191118509,4,8,4,6,6,28
191118510,2,1,2,6,7,18
191118511,5,0,0,4,8,17
191118512,4,4,1,0,7,16
191118513,5,9,0,3,4,21
191118514,4,8,1,9,3,25
191118515,1,9,1,8,9,28
191118516,2,6,6,8,5,27
191118517,6,0,9,3,1,19
191118518,1,5,2,6,5,19
191118519,5,1,7,3,1,17
191118520,2,2,2,6,5,17
191118521,1,4,5,0,1,11
191118522,8,7,1,7,3,26
191118523,3,4,9,3,0,19
191118524,0,3,8,4,5,20
191118525,7,1,5,4,9,26
191118526,8,9,6,4,5,32
191118527,2,1,5,5,3,16
191118528,2,3,8,8,9,30
191118529,8,9,5,3,9,34
191118530,0,9,8,4,6,27
191118531,8,7,6,8,0,29
191118532,3,8,0,9,2,22
191118533,1,3,3,2,6,15
191118534,1,3,8,0,2,14
191118535,9,4,7,5,6,31
191118536,1,1,2,4,2,10
191118537,3,7,5,1,2,18
191118538,1,6,5,1,6,19
191118539,7,2,8,7,5,29
191118540,3,8,8,4,5,28
191118541,1,8,4,0,2,15
191118542,3,2,3,3,9,20
191118543,3,2,9,1,4,19
191118544,1,9,3,5,2,20
191118545,3,4,5,3,5,20
191118546,2,0,2,5,9,18
191118547,6,9,0,0,2,17
191118548,8,5,8,4,1,26
191118549,9,3,7,9,2,30
191118550,5,7,2,4,3,21
191118551,2,8,8,6,6,30
191118552,8,0,6,8,9,31
191118553,3,6,5,2,6,22
191118554,7,8,1,8,8,32
191118555,0,0,7,9,1,17
191118556,8,0,3,3,5,19
191118557,3,5,1,5,0,14
191118558,7,7,9,5,4,32
191118559,4,9,0,0,5,18
191118560,2,8,8,2,8,28
191118561,0,2,4,1,8,15
191118562,1,7,4,1,1,14
191118563,4,6,5,3,7,25
191118564,9,6,8,9,0,32
191118565,1,4,3,2,4,14
191118566,6,7,8,1,6,28
191118567,4,0,3,7,1,15
191118568,0,0,5,1,9,15
191118569,8,6,0,4,6,24
191118570,3,6,0,3,1,13
191118571,6,2,5,2,3,18
191118572,1,7,9,8,5,30
191118573,8,3,2,5,3,21
191118574,7,9,1,3,0,20
191118575,6,7,0,1,1,15
191118576,7,2,7,8,9,33
191118577,7,4,7,5,6,29
191118578,3,9,0,9,5,26
191118579,9,3,6,1,8,27
191118580,1,0,0,8,0,9
191118581,4,2,1,3,4,14
191118582,1,4,2,9,4,20
191118583,9,1,7,9,9,35
191118584,7,7,5,3,4,26
191118585,8,8,2,4,5,27
191118586,4,9,9,7,7,36
191118587,7,6,2,1,6,22
191118588,7,7,3,2,8,27
191118589,1,2,6,3,2,14
191118590,5,1,5,8,3,22
191118591,6,8,2,2,4,22
191118592,5,0,0,1,0,6
191118593,1,8,0,5,4,18
191118594,4,1,7,8,2,22
191118595,1,9,1,0,8,19
191118596,5,5,7,8,0,25
191118597,4,9,0,6,9,28
191118598,2,3,7,4,6,22
191118599,8,3,9,0,5,25
191118600,7,6,3,7,6,29
191118601,4,7,3,6,7,27
191118602,0,7,9,0,5,21
191118603,9,0,9,6,9,33
191118604,8,6,5,1,4,24
191118605,0,9,4,2,2,17
191118606,8,5,4,5,6,28
191118607,8,6,6,5,5,30
191118608,5,3,4,3,8,23
191118609,6,8,9,5,7,35
191118610,8,2,3,4,5,22
191118611,8,6,2,3,9,28
191118612,3,3,3,9,1,19
191118613,6,6,5,3,3,23
191118614,9,3,4,3,5,24
191118615,5,3,2,3,3,16
191118616,4,6,2,7,8,27
191118617,7,5,1,0,3,16
191118618,5,7,3,1,0,16
191118619,5,2,6,2,4,19
191118620,4,6,2,4,1,17
191118621,9,7,7,2,7,32
191118622,6,7,0,3,4,20
191118623,4,7,3,2,4,20
191118624,4,5,8,6,0,23
191118625,1,1,0,6,4,12
191118626,8,3,6,6,2,25
191118627,1,2,4,7,5,19
191118628,0,6,6,7,0,19
191118629,6,0,4,7,0,17
191118630,7,5,3,9,0,24
191118631,8,1,9,5,9,32
191118632,1,3,0,5,7,16
191118633,7,8,2,5,2,24
191118634,1,4,7,7,4,23
191118635,4,9,8,5,7,33
191118636,8,9,0,7,7,31
191118637,3,1,7,1,3,15
191118638,2,7,4,9,2,24
191118639,8,5,1,7,3,24
191118640,7,9,0,6,8,30
191118641,7,3,7,7,6,30
191118642,8,6,5,1,0,20
191118643,6,5,3,5,9,28
191118644,2,2,9,8,7,28
191118645,2,5,6,1,0,14
191118646,2,8,6,7,1,24
191118647,3,5,7,3,7,25
191118648,1,4,9,5,0,19
191118649,7,3,2,3,8,23
191118650,1,4,3,8,8,24
191118651,6,7,3,8,9,33
191118652,7,6,3,0,3,19
191118653,1,7,6,4,5,23
191118654,2,4,1,0,1,8
191118655,5,1,1,2,4,13
191118656,8,7,6,5,2,28
191118657,9,8,7,3,6,33
191118658,3,9,9,7,1,29
191118659,0,1,6,8,7,22
191118660,3,0,7,1,2,13
191118661,2,9,5,2,6,24
191118662,5,0,0,6,4,15
191118663,5,5,0,4,9,23
191118664,4,4,2,1,4,15
191118665,3,3,6,5,9,26
191118666,2,4,9,3,6,24
191118667,1,5,9,7,9,31
191118668,9,3,0,1,6,19
191118669,1,0,6,0,9,16
191118670,2,5,7,8,4,26
191118671,1,6,2,0,8,17
191118672,8,4,8,1,0,21
191118673,2,2,8,0,0,12
191118674,6,7,1,7,4,25
191118675,1,1,1,2,0,5
191118676,2,1,3,3,1,10
191118677,0,6,0,1,8,15
191118678,2,9,6,7,5,29
191118679,5,4,1,8,7,25
191118680,2,6,7,4,5,24
191118681,5,5,7,6,6,29
191118682,7,3,1,6,2,19
191118683,7,6,4,4,8,29
191118684,8,0,0,8,2,18
191118685,2,1,9,2,0,14
191118686,2,2,4,6,6,20
191118687,9,9,2,0,7,27
191118688,3,1,1,2,8,15
191118689,0,8,7,6,9,30
191118690,6,9,9,3,8,35
191118691,9,9,9,2,4,33
191118692,1,8,1,6,1,17
191118693,1,0,5,5,0,11
191118694,3,5,6,8,1,23
191118695,3,9,2,0,2,16
191118696,5,3,9,6,9,32
191118697,5,8,6,5,4,28
191118698,2,9,6,2,3,22
191118699,3,2,2,9,1,17
191118700,3,6,1,8,0,18
191118701,2,0,8,8,6,24
191118702,2,2,5,6,3,18
191118703,6,5,7,4,1,23
191118704,8,4,8,0,1,21
191118705,9,7,1,6,4,27
191118706,9,7,6,4,3,29
191118707,2,6,9,9,5,31
191118708,1,4,0,9,4,18
191118709,4,9,4,0,7,24
191118710,3,2,0,5,5,15
191118711,9,6,1,9,5,30
191118712,6,5,1,1,4,17
191118713,5,7,9,6,7,34
191118714,4,0,5,3,8,20
191118715,9,3,8,6,2,28
191118716,8,4,0,2,1,15
191118717,7,8,0,1,5,21
191118718,4,0,2,6,5,17
191118719,7,4,9,2,6,28
191118720,3,4,9,9,6,31
191118721,4,1,4,9,9,27
191118722,0,7,4,1,5,17
191118723,8,6,3,1,7,25
191118724,5,2,3,1,4,15
191118725,1,8,6,4,1,20
191118726,6,6,3,6,0,21
191118727,2,3,5,6,9,25
191118728,4,0,4,9,8,25
191118729,5,3,6,6,8,28
191118730,6,4,3,4,2,19
191118731,0,1,9,9,6,25
191118732,5,2,6,0,4,17
191118733,0,6,5,3,8,22
191118734,6,1,1,3,4,15
191118735,0,4,3,8,4,19
191118736,4,1,8,6,3,22
191118737,4,7,9,5,7,32
191118738,1,9,3,5,8,26
191118739,5,4,0,5,8,22
191118740,2,5,5,0,1,13
191118741,4,6,7,0,5,22
191118742,1,5,3,3,3,15
191118743,9,5,0,3,0,17
191118744,9,7,2,2,0,20
191118745,1,6,6,8,6,27
191118746,3,4,5,1,8,21
191118747,8,7,1,3,7,26
191118748,3,6,0,8,3,20
191118749,0,8,3,6,0,17
191118750,2,3,3,3,4,15
191118751,1,5,0,9,0,15
191118752,6,3,0,7,6,22
191118753,3,1,4,1,6,15
191118754,7,4,3,5,3,22
191118755,6,1,7,6,4,24
191118756,5,9,9,1,3,27
191118757,7,1,9,4,5,26
191118758,6,2,2,1,4,15
191118759,3,0,1,9,6,19
191118760,6,5,4,4,6,25
191118761,2,8,6,3,6,25
191118762,2,3,5,5,2,17
191118763,6,1,6,1,2,16
191118764,1,7,1,0,3,12
191118765,1,0,6,9,2,18
191118766,6,9,8,5,2,30
191118767,0,9,7,6,5,27
191118768,8,6,4,8,6,32
191118769,6,9,7,2,2,26
191118770,1,6,6,2,1,16
191118771,3,4,6,2,3,18
191118772,3,3,5,9,8,28
191118773,7,0,5,4,2,18
191118774,8,5,0,0,5,18
191118775,2,7,4,6,8,27
191118776,0,9,4,9,3,25
191118777,7,4,1,4,4,20
191118778,5,8,2,1,7,23
191118779,6,9,6,2,5,28
191118780,2,9,8,8,6,33
191118781,8,0,1,0,4,13
191118782,2,2,6,3,2,15
191118783,2,0,6,6,6,20
191118784,8,0,7,3,5,23
191118785,7,0,2,4,9,22
191118786,0,5,6,2,6,19
191118787,2,7,9,6,5,29
191118788,5,6,4,9,5,29
191118789,6,4,9,8,9,36
191118790,1,2,0,4,1,8
191118791,6,1,3,9,0,19
191118792,0,2,9,4,5,20
191118793,3,4,5,5,6,23
191118794,1,6,0,0,4,11
191118795,0,7,9,8,3,27
191118796,9,9,6,4,0,28
191118797,6,7,9,0,1,23
191118798,7,3,8,6,1,25
191118799,3,8,3,7,2,23
191118800,3,8,2,5,2,20
191118801,0,1,4,7,9,21
191118802,8,7,2,9,1,27
191118803,0,8,5,3,2,18
191118804,4,7,1,8,4,24
191118805,4,1,0,7,0,12
191118806,0,7,9,4,4,24
191118807,6,2,0,9,1,18
191118808,8,1,7,3,5,24
191118809,4,9,6,4,8,31
191118810,2,2,8,3,2,17
191118811,0,0,7,7,8,22
191118812,2,2,6,8,6,24
191118813,5,1,9,8,6,29
191118814,4,0,5,8,9,26
191118815,2,8,4,3,2,19
191118816,7,5,3,8,8,31
191118817,1,3,7,4,6,21
191118818,2,8,4,7,4,25
191118819,3,8,6,2,4,23
191118820,3,2,9,8,7,29
191118821,2,6,8,7,9,32
191118822,1,0,3,7,4,15
191118823,8,6,0,1,6,21
191118824,9,5,2,0,4,20
191118825,7,4,8,5,7,31
191118826,7,7,9,8,0,31
191118827,4,1,2,1,2,10
191118828,7,6,0,6,8,27
191118829,8,9,8,8,0,33
191118830,8,1,2,8,7,26
191118831,6,9,9,7,2,33
191118832,1,5,8,8,5,27
191118833,6,3,8,3,4,24
191118834,8,4,6,4,1,23
191118835,0,0,9,5,8,22
191118836,7,5,5,1,7,25
191118837,9,5,6,9,4,33
191118838,3,4,0,4,0,11
191118839,8,1,8,9,5,31
191118840,7,6,0,2,7,22
191118841,1,5,8,2,3,19
191118842,7,3,8,6,0,24
191118843,2,2,8,0,3,15
191118844,3,0,2,4,0,9
191118845,4,8,9,9,9,39
191118846,7,2,0,6,6,21
191118847,9,1,7,7,4,28
191118848,6,2,6,8,3,25
191118849,0,8,0,0,8,16
191118850,5,9,8,1,8,31
191118851,0,0,6,5,3,14
191118852,5,0,3,9,0,17
191118853,6,7,0,2,3,18
191118854,2,7,9,5,8,31
191118855,7,7,9,2,3,28
191118856,8,2,2,9,3,24
191118857,8,0,7,3,9,27
191118858,9,7,1,7,0,24
191118859,3,1,0,3,2,9
191118860,8,7,1,4,4,24
191118861,4,6,1,1,3,15
191118862,3,3,8,2,2,18
191118863,3,0,8,6,5,22
191118864,0,9,9,1,4,23
191118865,9,5,9,7,3,33
191118866,9,5,6,0,0,20
191118867,6,6,8,7,2,29
191118868,2,0,0,7,1,10
191118869,1,7,4,2,9,23
191118870,9,5,8,2,2,26
191118871,1,2,5,5,1,14
191118872,3,0,3,9,8,23
191118873,3,0,8,2,9,22
191118874,0,6,9,7,7,29
191118875,1,5,8,4,4,22
191118876,8,0,5,3,0,16
191118877,6,6,5,9,0,26
191118878,0,0,8,1,8,17
191118879,2,1,7,5,2,17
191118880,9,8,9,6,9,41
191118881,1,0,4,9,9,23
191118882,8,9,0,1,1,19
191118883,4,8,8,1,4,25
191118884,3,1,6,5,4,19
191118885,5,1,1,5,9,21
191118886,8,9,7,4,2,30
191118887,2,2,8,2,2,16
191118888,1,7,4,5,3,20
191118889,4,8,8,2,1,23
191118890,0,0,4,5,9,18
191118891,4,4,0,5,8,21
191118892,4,5,5,7,9,30
191118893,7,0,0,7,8,22
191118894,9,0,6,1,1,17
191118895,4,9,6,7,5,31
191118896,4,6,3,9,4,26
191118897,8,1,0,4,4,17
191118898,2,8,3,1,4,18
191118899,4,1,8,2,0,15
191118900,8,9,3,4,8,32
191118901,8,8,1,1,4,22
191118902,7,0,6,3,9,25
191118903,3,2,2,7,7,21
191118904,4,6,2,4,3,19
191118905,4,0,4,1,2,11
191118906,2,4,6,8,5,25
191118907,2,7,9,3,5,26
191118908,4,4,7,2,4,21
191118909,3,8,9,7,2,29
191118910,2,7,7,4,0,20
191118911,2,2,1,4,9,18
191118912,9,2,2,9,5,27
191118913,5,7,5,3,1,21
191118914,4,4,9,0,1,18
191118915,7,9,5,9,1,31
191118916,7,0,2,2,3,14
191118917,5,3,5,8,0,21
191118918,3,4,2,8,1,18
191118919,7,1,6,7,5,26
191118920,7,6,1,8,7,29
191118921,5,4,4,6,8,27
191118922,7,9,9,4,6,35
191118923,9,3,0,8,6,26
191118924,1,0,8,4,2,15
191118925,1,2,1,6,3,13
191118926,6,3,7,5,0,21
191118927,7,0,5,5,2,19
191118928,9,4,0,0,4,17
191118929,1,7,1,9,1,19
191118930,2,2,8,2,4,18
191118931,6,5,4,6,7,28
191118932,1,1,2,5,7,16
191118933,3,0,3,1,6,13
191118934,5,9,7,5,9,35
191118935,0,3,2,3,8,16
191118936,7,1,3,9,5,25
191118937,8,8,1,1,3,21
191118938,1,8,3,1,8,21
191118939,2,1,7,3,9,22
191118940,5,5,1,6,6,23
191118941,8,4,6,0,1,19
191118942,4,5,7,7,4,27
191118943,3,9,3,8,4,27
191118944,3,3,2,2,5,15
191118945,1,2,1,7,6,17
191118946,2,4,4,7,5,22
191118947,3,3,1,5,4,16
191118948,0,7,4,5,2,18
191118949,4,9,3,0,4,20
191118950,0,8,7,9,4,28
191118951,1,9,2,7,9,28
191118952,4,3,2,8,1,18
191118953,1,1,3,9,7,21
191118954,2,9,6,8,2,27
191118955,5,5,8,8,7,33
191118956,0,4,2,5,9,20
191118957,1,5,2,8,5,21
191118958,1,0,5,5,8,19
191118959,2,7,6,1,2,18
191118960,2,8,0,6,2,18
191118961,2,7,5,1,9,24
191118962,7,9,5,9,9,39
191118963,2,7,7,0,3,19
191118964,5,9,4,9,2,29
191118965,1,7,6,4,8,26
191118966,8,7,3,6,5,29
191118967,1,2,7,4,8,22
191118968,5,2,8,2,4,21
191118969,2,6,6,7,5,26
191118970,0,7,5,1,9,22
191118971,4,6,1,2,1,14
191118972,3,9,9,0,1,22
191118973,4,7,0,5,9,25
191118974,0,5,8,3,2,18
191118975,7,3,4,5,2,21
191118976,8,8,3,4,2,25
191118977,0,2,6,3,4,15
191118978,0,6,0,6,0,12
191118979,8,3,9,9,4,33
191118980,7,6,7,5,1,26
191118981,6,7,0,7,6,26
191118982,4,7,8,0,1,20
191118983,6,9,6,7,9,37
191118984,9,5,5,5,3,27
191118985,9,2,5,8,1,25
191118986,7,6,8,0,4,25
191118987,8,6,0,9,0,23
191118988,5,6,7,2,4,24
191118989,5,0,6,5,1,17
191118990,0,0,6,1,1,8
191118991,7,1,2,5,9,24
191118992,8,1,4,4,0,17
191118993,8,0,1,2,3,14
191118994,6,3,5,6,5,25
191118995,1,7,7,8,1,24
191118996,4,0,4,4,7,19
191118997,1,5,6,0,3,15
191118998,1,3,1,5,7,17
191118999,5,5,7,1,3,21
1911181000,4,8,3,1,9,25
1911181001,2,4,5,1,6,18
1911181002,3,8,3,8,1,23
1911181003,5,9,2,3,6,25
1911181004,0,0,8,1,7,16
1911181005,2,0,6,8,5,21
1911181006,0,1,0,2,4,7
1911181007,4,4,3,1,9,21
1911181008,8,9,0,4,1,22
1911181009,4,8,8,2,5,27
1911181010,6,8,4,2,6,26
1911181011,9,1,5,9,6,30
1911181012,7,3,7,9,0,26
1911181013,3,7,4,0,7,21
1911181014,8,2,0,9,9,28
1911181015,7,2,9,7,9,34
1911181016,6,7,3,8,2,26
1911181017,3,4,1,4,4,16
1911181018,9,2,3,7,6,27
1911181019,2,4,4,4,0,14
1911181020,1,7,2,3,4,17
1911181021,9,4,5,5,4,27
1911181022,5,3,6,6,4,24
1911181023,8,6,9,6,7,36
1911181024,7,5,5,3,6,26
1911181025,6,5,5,4,9,29
1911181026,7,4,0,4,3,18
1911181027,1,0,8,2,9,20
1911181028,3,1,0,2,5,11
1911181029,7,2,9,3,9,30
1911181030,2,7,6,0,3,18
1911181031,0,6,8,6,1,21
1911181032,0,4,6,6,7,23
1911181033,3,9,5,7,6,30
1911181034,0,7,4,9,0,20
1911181035,9,3,4,3,0,19
1911181036,7,8,7,6,3,31
1911181037,6,0,0,5,4,15
1911181038,8,1,7,1,9,26
1911181039,1,5,6,6,0,18
1911181040,0,3,3,3,7,16
1911181041,5,9,9,2,2,27
1911181042,8,4,7,6,3,28
1911181043,8,4,3,5,0,20
