date,first,second,third,fourth,fiveth,sum
191210231,3,9,9,6,2,29
191210232,7,8,8,1,9,33
191210233,6,1,6,1,1,15
191210234,3,6,5,0,1,15
191210235,0,9,1,8,1,19
191210236,8,6,0,5,3,22
191210237,1,7,1,4,3,16
191210238,5,7,5,3,3,23
191210239,3,8,7,7,2,27
191210240,0,4,5,2,6,17
191210241,1,9,8,5,3,26
191210242,7,5,9,9,0,30
191210243,8,9,2,8,8,35
191210244,3,5,2,0,6,16
191210245,0,5,0,1,3,9
191210246,7,5,2,0,7,21
191210247,8,2,3,6,2,21
191210248,4,0,0,6,5,15
191210249,9,1,6,0,7,23
191210250,1,6,8,8,0,23
191210251,1,1,7,7,3,19
191210252,5,8,2,2,3,20
191210253,4,7,4,9,3,27
191210254,2,8,6,4,5,25
191210255,9,1,6,2,0,18
191210256,3,0,3,9,4,19
191210257,7,1,9,0,1,18
191210258,1,8,5,9,6,29
191210259,9,1,2,2,0,14
191210260,6,7,7,7,7,34
191210261,2,2,0,3,4,11
191210262,0,7,8,8,2,25
191210263,5,9,5,4,4,27
191210264,9,9,6,6,8,38
191210265,8,8,7,6,7,36
191210266,7,1,0,4,1,13
191210267,4,3,6,5,4,22
191210268,4,6,6,9,7,32
191210269,0,3,4,5,5,17
191210270,8,2,8,6,0,24
191210271,5,8,2,0,6,21
191210272,2,7,5,6,3,23
191210273,5,8,0,5,1,19
191210274,3,6,3,0,6,18
191210275,0,3,4,2,0,9
191210276,6,7,1,3,1,18
191210277,0,9,6,5,7,27
191210278,7,5,7,8,9,36
191210279,6,7,5,0,8,26
191210280,0,8,5,4,3,20
191210281,4,1,0,3,3,11
191210282,5,1,4,1,5,16
191210283,3,2,5,5,5,20
191210284,4,1,7,9,6,27
191210285,6,3,1,3,4,17
191210286,0,4,5,8,4,21
191210287,9,9,0,1,6,25
191210288,8,8,4,0,8,28
191210289,1,4,8,6,0,19
191210290,3,1,2,6,2,14
191210291,8,3,7,5,6,29
191210292,1,4,6,3,0,14
191210293,7,9,9,2,2,29
191210294,8,1,0,0,1,10
191210295,1,9,9,7,7,33
191210296,5,5,1,6,5,22
191210297,6,8,5,8,1,28
191210298,5,1,6,6,1,19
191210299,9,8,5,2,3,27
191210300,3,7,1,9,8,28
191210301,8,0,4,6,9,27
191210302,3,9,0,1,2,15
191210303,3,1,2,2,3,11
191210304,8,4,9,8,8,37
191210305,4,2,9,8,8,31
191210306,7,3,2,0,6,18
191210307,8,7,6,2,5,28
191210308,9,4,1,8,8,30
191210309,7,4,1,1,2,15
191210310,0,3,3,8,4,18
191210311,1,8,8,5,7,29
191210312,3,2,7,1,9,22
191210313,5,6,8,2,3,24
191210314,7,3,3,9,5,27
191210315,5,4,1,1,8,19
191210316,5,2,4,5,3,19
191210317,3,0,2,2,0,7
191210318,9,2,8,7,0,26
191210319,2,8,7,9,9,35
191210320,0,9,9,5,7,30
191210321,6,3,8,3,3,23
191210322,2,1,8,1,6,18
191210323,6,5,8,4,6,29
191210324,2,9,7,8,3,29
191210325,4,5,5,8,7,29
191210326,9,6,1,5,0,21
191210327,0,5,9,7,6,27
191210328,6,2,2,5,5,20
191210329,0,2,2,1,3,8
191210330,4,2,3,5,3,17
191210331,1,7,0,8,6,22
191210332,4,8,4,9,9,34
191210333,0,4,4,3,3,14
191210334,9,4,6,3,5,27
191210335,0,7,7,8,6,28
191210336,4,2,5,1,0,12
191210337,8,7,9,9,2,35
191210338,8,4,3,7,0,22
191210339,6,9,8,2,6,31
191210340,3,8,2,1,3,17
191210341,0,8,4,6,1,19
191210342,6,2,5,6,4,23
191210343,4,8,8,5,4,29
191210344,7,8,3,5,1,24
191210345,0,0,9,7,4,20
191210346,5,4,1,4,5,19
191210347,3,6,6,9,2,26
191210348,9,8,0,4,9,30
191210349,8,5,6,4,8,31
191210350,8,2,0,7,0,17
191210351,3,2,4,8,4,21
191210352,8,4,0,0,8,20
191210353,7,3,3,6,3,22
191210354,9,3,2,8,2,24
191210355,6,3,5,7,7,28
191210356,8,3,7,4,1,23
191210357,0,2,5,5,5,17
191210358,5,6,1,4,2,18
191210359,9,2,2,2,2,17
191210360,4,2,1,7,9,23
191210361,6,2,1,7,3,19
191210362,2,7,3,5,2,19
191210363,8,9,4,5,0,26
191210364,0,2,1,9,4,16
191210365,0,8,3,3,1,15
191210366,0,0,6,0,8,14
191210367,8,1,2,0,7,18
191210368,9,2,7,6,7,31
191210369,5,4,7,3,8,27
191210370,8,3,9,0,3,23
191210371,2,9,9,5,3,28
191210372,3,7,5,5,9,29
191210373,7,9,0,0,6,22
191210374,2,8,6,5,9,30
191210375,4,8,0,7,1,20
191210376,5,7,4,7,1,24
191210377,5,3,7,8,0,23
191210378,5,3,5,2,9,24
191210379,4,9,0,7,0,20
191210380,3,9,0,6,2,20
191210381,8,2,3,8,5,26
191210382,7,1,1,4,7,20
191210383,7,1,6,1,6,21
191210384,1,0,2,4,6,13
191210385,7,1,9,6,8,31
191210386,2,9,2,8,0,21
191210387,7,8,7,1,7,30
191210388,2,6,3,8,9,28
191210389,3,1,6,8,3,21
191210390,1,8,5,5,3,22
191210391,4,8,8,0,9,29
191210392,6,5,6,9,1,27
191210393,1,0,3,3,4,11
191210394,0,3,7,6,7,23
191210395,0,0,8,2,2,12
191210396,0,8,3,8,1,20
191210397,6,5,3,6,9,29
191210398,5,7,1,0,1,14
191210399,8,4,5,7,3,27
191210400,7,7,1,9,5,29
191210401,5,7,4,1,7,24
191210402,0,1,0,4,4,9
191210403,3,8,0,1,7,19
191210404,8,9,3,3,0,23
191210405,0,0,5,1,9,15
191210406,3,5,0,2,9,19
191210407,9,4,3,5,3,24
191210408,7,6,2,1,5,21
191210409,4,5,5,7,3,24
191210410,1,5,1,5,3,15
191210411,3,1,0,5,8,17
191210412,4,5,4,1,1,15
191210413,9,9,2,6,8,34
191210414,5,3,0,5,4,17
191210415,8,3,4,6,0,21
191210416,0,9,8,6,0,23
191210417,3,2,6,6,8,25
191210418,4,4,3,3,3,17
191210419,4,8,5,8,6,31
191210420,3,9,2,4,7,25
191210421,8,9,1,6,7,31
191210422,7,6,9,3,1,26
191210423,0,5,3,4,1,13
191210424,7,7,7,7,9,37
191210425,5,3,1,6,2,17
191210426,7,2,3,0,7,19
191210427,2,7,8,1,1,19
191210428,3,8,7,5,7,30
191210429,6,4,1,7,0,18
191210430,7,9,7,1,2,26
191210431,3,9,9,1,1,23
191210432,4,0,3,3,6,16
191210433,9,3,0,0,2,14
191210434,8,1,9,6,7,31
191210435,5,9,9,9,9,41
191210436,0,1,1,0,9,11
191210437,7,7,1,0,5,20
191210438,1,5,2,4,8,20
191210439,5,5,2,3,4,19
191210440,3,8,6,0,8,25
191210441,9,6,1,6,3,25
191210442,3,7,3,5,4,22
191210443,8,6,3,7,1,25
191210444,4,8,6,3,8,29
191210445,1,1,5,1,5,13
191210446,7,4,9,3,9,32
191210447,1,5,7,8,7,28
191210448,6,2,2,4,7,21
191210449,7,3,3,8,7,28
191210450,5,0,7,4,8,24
191210451,8,0,7,6,4,25
191210452,5,3,1,7,5,21
191210453,7,2,1,4,7,21
191210454,0,3,8,3,6,20
191210455,1,2,7,3,0,13
191210456,7,1,9,1,1,19
191210457,4,1,7,9,3,24
191210458,0,8,3,7,0,18
191210459,0,9,9,7,1,26
191210460,3,7,5,3,6,24
191210461,4,0,6,6,3,19
191210462,2,5,5,8,5,25
191210463,6,6,6,3,2,23
191210464,9,2,5,1,1,18
191210465,1,8,7,4,1,21
191210466,8,4,7,3,7,29
191210467,6,9,3,9,9,36
191210468,0,4,4,1,3,12
191210469,8,6,2,8,3,27
191210470,2,6,2,7,3,20
191210471,9,5,2,0,8,24
191210472,6,9,8,9,4,36
191210473,5,6,8,9,4,32
191210474,0,8,0,0,6,14
191210475,7,7,2,6,0,22
191210476,7,1,1,5,0,14
191210477,6,5,1,2,1,15
191210478,0,6,7,2,2,17
191210479,2,4,8,1,6,21
191210480,8,1,2,9,5,25
191210481,2,8,4,9,7,30
191210482,6,4,3,0,3,16
191210483,4,4,8,5,3,24
191210484,9,5,5,9,5,33
191210485,4,7,1,7,0,19
191210486,7,0,2,8,0,17
191210487,9,8,1,7,6,31
191210488,5,0,1,6,6,18
191210489,2,1,5,6,8,22
191210490,4,1,4,3,6,18
191210491,4,3,5,8,6,26
191210492,8,3,1,9,7,28
191210493,2,3,1,6,0,12
191210494,5,2,4,9,9,29
191210495,1,4,9,5,1,20
191210496,4,7,0,5,7,23
191210497,6,8,7,3,7,31
191210498,7,7,6,1,9,30
191210499,2,6,3,6,3,20
191210500,2,6,1,1,2,12
191210501,1,0,4,7,8,20
191210502,0,6,2,7,2,17
191210503,7,5,7,0,0,19
191210504,4,6,4,6,9,29
191210505,3,9,0,9,5,26
191210506,3,4,4,8,8,27
191210507,5,3,1,8,2,19
191210508,1,9,0,5,7,22
191210509,6,8,1,9,2,26
191210510,7,0,2,3,9,21
191210511,0,8,9,0,1,18
191210512,6,2,9,6,0,23
191210513,8,1,7,6,6,28
191210514,7,5,8,6,1,27
191210515,3,9,1,7,5,25
191210516,3,8,2,7,1,21
191210517,1,5,9,1,8,24
191210518,9,8,0,6,5,28
191210519,6,0,7,1,4,18
191210520,8,0,5,8,2,23
191210521,2,5,3,5,6,21
191210522,5,3,0,8,2,18
191210523,9,2,3,4,2,20
191210524,2,9,8,6,9,34
191210525,6,0,5,8,1,20
191210526,9,5,8,9,4,35
191210527,1,0,2,9,2,14
191210528,3,5,3,4,6,21
191210529,4,1,3,0,3,11
191210530,8,6,8,9,1,32
191210531,3,4,2,2,5,16
191210532,4,4,0,2,7,17
191210533,7,3,0,3,0,13
191210534,2,4,0,9,1,16
191210535,5,6,8,2,4,25
191210536,7,0,2,2,6,17
191210537,0,8,3,8,5,24
191210538,5,0,0,7,1,13
191210539,3,2,7,0,9,21
191210540,1,6,1,1,5,14
191210541,3,6,0,4,0,13
191210542,3,3,3,5,1,15
191210543,0,2,6,7,6,21
191210544,4,7,0,6,7,24
191210545,2,7,6,0,9,24
191210546,5,8,5,0,4,22
191210547,6,8,4,0,2,20
191210548,9,8,5,0,1,23
191210549,7,2,7,5,7,28
191210550,5,3,9,5,2,24
191210551,3,2,8,1,3,17
191210552,3,7,3,3,7,23
191210553,2,4,2,2,1,11
191210554,7,7,4,8,4,30
191210555,1,8,1,7,3,20
191210556,0,0,2,5,9,16
191210557,0,4,0,8,2,14
191210558,7,3,4,7,0,21
191210559,3,9,1,1,4,18
191210560,1,1,0,3,8,13
191210561,2,5,0,6,8,21
191210562,4,3,4,3,1,15
191210563,5,5,4,9,8,31
191210564,7,6,5,0,1,19
191210565,9,2,8,0,6,25
191210566,3,6,6,9,9,33
191210567,4,0,4,8,0,16
191210568,2,3,3,9,3,20
191210569,6,2,4,4,4,20
191210570,3,2,3,1,7,16
191210571,6,3,9,8,3,29
191210572,3,0,8,8,1,20
191210573,1,2,7,8,5,23
191210574,8,8,1,7,3,27
191210575,8,7,8,7,6,36
191210576,7,0,9,5,2,23
191210577,2,9,5,7,8,31
191210578,0,3,6,1,7,17
191210579,8,1,8,7,8,32
191210580,9,8,9,7,4,37
191210581,5,8,5,8,4,30
191210582,3,6,0,4,3,16
191210583,7,3,1,3,3,17
191210584,4,6,8,9,3,30
191210585,5,4,6,5,2,22
191210586,3,2,8,4,8,25
191210587,7,0,4,3,0,14
191210588,3,0,7,1,0,11
191210589,0,2,6,8,2,18
191210590,6,7,5,0,9,27
191210591,9,6,5,9,8,37
191210592,0,2,8,9,3,22
191210593,5,3,7,6,2,23
191210594,1,2,9,2,9,23
191210595,5,1,2,1,7,16
191210596,8,1,9,0,7,25
191210597,5,2,3,2,7,19
191210598,9,5,3,2,5,24
191210599,9,9,2,9,0,29
191210600,0,4,6,2,9,21
191210601,5,2,9,3,1,20
191210602,7,1,1,3,7,19
191210603,4,2,9,1,6,22
191210604,3,3,1,4,8,19
191210605,6,9,3,8,5,31
191210606,8,5,0,0,8,21
191210607,6,6,4,8,3,27
191210608,9,4,3,6,8,30
191210609,4,7,6,9,6,32
191210610,3,1,2,5,1,12
191210611,8,0,8,8,2,26
191210612,9,3,4,5,6,27
191210613,1,7,2,9,0,19
191210614,1,2,3,4,5,15
191210615,8,8,8,1,8,33
191210616,1,5,4,4,5,19
191210617,8,2,3,1,8,22
191210618,5,9,8,6,5,33
191210619,2,9,2,5,7,25
191210620,2,4,9,8,7,30
191210621,2,0,3,9,2,16
191210622,7,9,3,0,9,28
191210623,4,7,4,5,7,27
191210624,2,6,4,5,8,25
191210625,6,4,4,9,4,27
191210626,3,9,0,5,0,17
191210627,1,2,4,6,8,21
191210628,8,5,3,1,7,24
191210629,1,8,8,7,8,32
191210630,8,8,0,4,0,20
191210631,2,7,7,7,4,27
191210632,9,7,7,7,3,33
191210633,0,4,9,3,2,18
191210634,4,0,0,3,3,10
191210635,3,1,1,8,5,18
191210636,8,3,4,7,8,30
191210637,4,8,3,6,2,23
191210638,1,4,9,3,4,21
191210639,9,1,1,0,8,19
191210640,7,7,0,5,2,21
191210641,2,7,2,9,5,25
191210642,8,1,7,4,2,22
191210643,4,0,1,9,1,15
191210644,9,1,4,0,9,23
191210645,2,1,3,1,1,8
191210646,0,0,7,5,1,13
191210647,9,1,1,2,2,15
191210648,9,2,9,2,3,25
191210649,7,3,1,2,0,13
191210650,3,9,9,8,8,37
191210651,6,7,8,2,1,24
191210652,5,4,4,9,1,23
191210653,0,4,8,6,7,25
191210654,4,0,5,0,3,12
191210655,1,6,5,2,3,17
191210656,5,1,9,6,5,26
191210657,6,6,1,3,1,17
191210658,1,2,2,2,0,7
191210659,7,9,6,3,3,28
191210660,7,6,6,8,9,36
191210661,2,0,9,0,8,19
191210662,8,5,9,5,7,34
191210663,2,5,5,8,2,22
191210664,4,9,3,9,2,27
191210665,8,7,2,3,4,24
191210666,1,2,6,0,0,9
191210667,7,9,3,6,4,29
191210668,5,8,2,7,0,22
191210669,5,5,2,7,7,26
191210670,1,8,3,7,7,26
191210671,5,3,7,7,6,28
191210672,9,5,5,2,0,21
191210673,2,9,5,9,9,34
191210674,2,5,1,8,8,24
191210675,0,3,4,1,7,15
191210676,1,6,8,2,4,21
191210677,0,0,7,7,6,20
191210678,0,2,0,7,3,12
191210679,5,4,5,1,5,20
191210680,2,3,1,6,5,17
191210681,0,7,9,3,3,22
191210682,4,3,9,8,5,29
191210683,1,9,8,0,6,24
191210684,8,6,2,3,7,26
191210685,3,4,7,8,5,27
191210686,7,2,2,7,3,21
191210687,2,9,5,5,4,25
191210688,2,8,8,1,7,26
191210689,8,9,2,3,2,24
191210690,1,7,5,2,6,21
191210691,9,9,3,7,5,33
191210692,7,6,8,3,0,24
191210693,2,8,2,8,9,29
191210694,3,0,9,5,2,19
191210695,8,2,9,9,1,29
191210696,9,5,6,0,9,29
191210697,2,4,4,8,9,27
191210698,6,9,0,0,0,15
191210699,6,8,3,1,0,18
191210700,5,6,7,1,9,28
191210701,1,2,0,8,8,19
191210702,8,2,0,1,6,17
191210703,4,4,0,1,2,11
191210704,0,2,9,7,4,22
191210705,0,0,1,4,6,11
191210706,5,3,7,0,4,19
191210707,2,3,2,8,0,15
191210708,4,4,4,8,3,23
191210709,0,4,9,4,3,20
191210710,2,6,6,0,5,19
191210711,4,7,6,3,9,29
191210712,5,7,8,9,3,32
191210713,2,5,9,8,5,29
191210714,0,3,2,5,3,13
191210715,6,9,2,3,9,29
191210716,6,2,6,1,1,16
191210717,6,5,2,0,0,13
191210718,0,8,6,5,3,22
191210719,0,9,2,2,9,22
191210720,9,3,1,0,5,18
191210721,3,3,2,1,2,11
191210722,1,6,5,7,6,25
191210723,1,9,5,5,1,21
191210724,6,3,6,2,2,19
191210725,8,8,4,5,4,29
191210726,6,0,0,0,3,9
191210727,5,8,7,8,6,34
191210728,7,7,7,9,8,38
191210729,7,0,7,5,3,22
191210730,4,3,9,5,6,27
191210731,9,5,3,9,2,28
191210732,6,4,6,9,0,25
191210733,7,3,5,7,8,30
191210734,0,0,5,8,9,22
191210735,9,4,2,7,6,28
191210736,6,2,6,6,4,24
191210737,0,9,5,1,1,16
191210738,4,4,9,7,9,33
191210739,2,7,5,1,3,18
191210740,0,4,6,1,7,18
191210741,6,5,2,1,8,22
191210742,8,3,0,8,3,22
191210743,5,2,5,9,8,29
191210744,7,7,2,4,5,25
191210745,6,7,7,3,1,24
191210746,7,8,4,1,4,24
191210747,5,5,9,7,5,31
191210748,1,4,2,6,4,17
191210749,9,4,1,0,7,21
191210750,0,5,3,6,8,22
191210751,4,1,4,8,6,23
191210752,8,1,5,9,3,26
191210753,7,0,7,5,8,27
191210754,2,5,1,6,6,20
191210755,4,9,6,7,3,29
191210756,0,9,5,7,1,22
191210757,0,7,5,0,0,12
191210758,4,4,7,1,6,22
191210759,2,3,7,6,8,26
191210760,5,2,7,5,5,24
191210761,6,9,9,6,4,34
191210762,4,4,2,0,9,19
191210763,2,2,6,2,2,14
191210764,9,6,7,6,5,33
191210765,0,6,5,7,3,21
191210766,9,2,4,2,2,19
191210767,1,8,4,2,6,21
191210768,0,9,3,8,4,24
191210769,6,4,3,6,1,20
191210770,8,2,3,3,8,24
191210771,4,8,0,9,4,25
191210772,4,7,7,7,5,30
191210773,3,4,6,5,4,22
191210774,4,8,2,4,7,25
191210775,5,2,5,2,1,15
191210776,6,1,1,4,8,20
191210777,2,0,9,2,9,22
191210778,6,5,5,4,1,21
191210779,9,7,0,8,9,33
191210780,4,9,2,2,2,19
191210781,9,9,3,1,0,22
191210782,8,5,2,4,3,22
191210783,8,1,1,8,7,25
191210784,0,5,8,6,6,25
191210785,4,5,9,1,3,22
191210786,1,2,3,3,3,12
191210787,5,6,3,1,3,18
191210788,4,5,4,0,3,16
191210789,3,3,2,9,8,25
191210790,3,7,2,8,6,26
191210791,8,1,0,8,4,21
191210792,5,4,9,3,1,22
191210793,4,2,8,1,4,19
191210794,5,3,2,9,8,27
191210795,6,9,6,1,9,31
191210796,5,3,7,1,7,23
191210797,4,7,5,4,3,23
191210798,0,2,9,9,3,23
191210799,5,2,4,8,9,28
191210800,8,1,2,1,5,17
191210801,8,1,8,8,7,32
191210802,1,2,3,7,1,14
191210803,4,8,2,5,8,27
191210804,4,4,9,7,0,24
191210805,1,0,1,4,3,9
191210806,3,2,3,7,6,21
191210807,5,9,6,6,9,35
191210808,2,2,4,1,4,13
191210809,6,0,9,5,5,25
191210810,0,5,0,3,9,17
191210811,9,0,3,8,8,28
191210812,9,4,3,7,6,29
191210813,1,0,0,7,6,14
191210814,8,4,4,8,7,31
191210815,1,7,3,3,3,17
191210816,0,4,8,2,8,22
191210817,5,8,4,2,9,28
191210818,7,4,3,3,6,23
191210819,4,3,9,0,6,22
191210820,5,8,8,9,2,32
191210821,4,0,3,3,8,18
191210822,5,4,1,4,6,20
191210823,1,3,8,2,9,23
191210824,4,0,3,3,3,13
191210825,4,5,5,3,4,21
191210826,3,0,9,9,3,24
191210827,7,2,4,3,8,24
191210828,9,4,9,5,3,30
191210829,0,0,4,7,3,14
191210830,5,8,8,5,7,33
191210831,5,2,8,9,0,24
191210832,1,7,5,7,9,29
191210833,5,8,1,9,0,23
191210834,1,2,0,1,5,9
191210835,3,1,4,7,6,21
191210836,8,2,9,4,2,25
191210837,8,2,5,3,6,24
191210838,7,0,7,0,7,21
191210839,4,2,4,7,3,20
191210840,0,1,2,7,4,14
191210841,2,0,3,8,7,20
191210842,0,2,1,3,3,9
191210843,5,2,0,2,4,13
191210844,8,5,7,5,1,26
191210845,0,9,8,9,0,26
191210846,4,3,9,1,9,26
191210847,5,7,7,2,0,21
191210848,8,1,7,7,5,28
191210849,4,1,5,0,7,17
191210850,2,5,9,5,9,30
191210851,5,2,5,5,7,24
191210852,5,4,4,9,7,29
191210853,1,1,1,9,5,17
191210854,4,4,4,8,6,26
191210855,5,5,4,8,2,24
191210856,7,1,8,9,7,32
191210857,3,7,3,7,4,24
191210858,8,9,6,1,0,24
191210859,1,9,7,6,4,27
191210860,5,6,0,0,2,13
191210861,4,4,6,4,3,21
191210862,1,5,2,8,3,19
191210863,8,0,7,8,5,28
191210864,9,3,0,3,7,22
191210865,1,7,2,4,6,20
191210866,4,3,8,6,3,24
191210867,4,3,9,8,6,30
191210868,8,6,3,5,3,25
191210869,6,7,8,1,6,28
191210870,3,0,1,1,5,10
191210871,1,9,9,9,7,35
191210872,7,2,9,1,5,24
191210873,0,9,9,3,6,27
191210874,2,6,9,2,1,20
191210875,5,6,9,3,0,23
191210876,9,0,7,5,6,27
191210877,4,4,1,5,9,23
191210878,6,4,9,3,5,27
191210879,8,2,7,7,6,30
191210880,4,4,2,3,8,21
191210881,1,3,3,7,5,19
191210882,5,8,4,0,5,22
191210883,2,4,0,7,0,13
191210884,1,3,8,7,1,20
191210885,3,8,5,0,9,25
191210886,7,4,6,2,7,26
191210887,9,0,7,5,9,30
191210888,9,7,3,3,2,24
191210889,8,5,6,1,5,25
191210890,2,7,2,0,1,12
191210891,9,4,7,0,8,28
191210892,9,3,6,7,8,33
191210893,3,4,0,6,0,13
191210894,6,5,1,5,7,24
191210895,6,4,4,0,6,20
191210896,0,7,7,0,3,17
191210897,9,6,0,6,7,28
191210898,1,1,6,8,9,25
191210899,9,6,7,6,3,31
191210900,9,1,4,3,4,21
191210901,2,4,1,6,8,21
191210902,2,8,1,0,7,18
191210903,2,1,0,0,2,5
191210904,7,7,0,3,4,21
191210905,8,3,3,2,1,17
191210906,1,3,2,4,8,18
191210907,2,2,8,2,9,23
191210908,1,5,0,3,2,11
191210909,1,8,9,6,3,27
191210910,2,5,0,3,9,19
191210911,0,6,5,8,6,25
191210912,6,9,2,2,2,21
191210913,2,2,3,5,6,18
191210914,3,8,5,9,0,25
191210915,6,1,6,9,0,22
191210916,0,7,9,6,7,29
191210917,2,6,9,9,1,27
191210918,0,8,3,1,0,12
191210919,1,9,4,7,4,25
191210920,3,7,9,3,2,24
191210921,1,0,7,3,1,12
191210922,1,5,9,0,2,17
191210923,0,2,2,9,7,20
191210924,4,7,4,6,4,25
191210925,3,0,3,7,2,15
191210926,8,5,7,0,5,25
191210927,6,1,9,4,3,23
191210928,0,6,8,6,2,22
191210929,5,7,4,3,7,26
191210930,6,1,0,7,0,14
191210931,7,9,3,9,1,29
191210932,7,6,1,8,9,31
191210933,8,5,5,6,5,29
191210934,5,1,5,3,7,21
191210935,2,8,0,9,3,22
191210936,4,3,1,0,6,14
191210937,0,3,7,2,6,18
191210938,1,4,0,8,7,20
191210939,1,6,6,8,3,24
191210940,0,0,3,0,3,6
191210941,5,1,8,1,6,21
191210942,3,2,5,3,5,18
191210943,5,8,3,6,8,30
191210944,6,8,1,8,6,29
191210945,3,0,0,0,6,9
191210946,0,7,3,8,4,22
191210947,2,4,6,9,4,25
191210948,8,7,5,8,3,31
191210949,0,7,9,0,3,19
191210950,5,1,0,2,3,11
191210951,0,2,5,3,4,14
191210952,1,2,0,2,5,10
191210953,3,1,8,3,6,21
191210954,3,4,9,6,1,23
191210955,5,3,5,1,1,15
191210956,1,7,6,6,3,23
191210957,0,7,9,4,3,23
191210958,8,9,0,2,4,23
191210959,1,2,9,4,1,17
191210960,1,8,1,8,7,25
191210961,9,2,0,4,1,16
191210962,8,3,7,7,8,33
191210963,2,4,8,1,1,16
191210964,8,7,1,6,5,27
191210965,8,8,3,8,8,35
191210966,0,7,4,1,7,19
191210967,8,9,5,9,8,39
191210968,1,2,6,4,4,17
191210969,4,0,0,5,2,11
191210970,1,4,4,1,9,19
191210971,9,2,7,2,0,20
191210972,8,7,9,8,2,34
191210973,8,2,2,7,9,28
191210974,2,7,4,6,9,28
191210975,6,7,7,0,5,25
191210976,2,8,8,2,0,20
191210977,8,8,5,6,0,27
191210978,2,2,0,4,0,8
191210979,0,1,6,2,5,14
191210980,9,3,8,7,9,36
191210981,1,1,0,1,8,11
191210982,5,2,9,8,2,26
191210983,9,5,9,3,6,32
191210984,8,0,1,7,2,18
191210985,0,0,5,9,3,17
191210986,7,6,2,4,0,19
191210987,1,1,8,7,6,23
191210988,3,1,5,5,5,19
191210989,9,3,3,9,1,25
191210990,6,2,8,2,4,22
191210991,7,3,0,4,2,16
191210992,6,9,9,1,9,34
191210993,6,7,7,3,6,29
191210994,8,6,6,3,1,24
191210995,1,3,4,9,5,22
191210996,5,5,2,4,9,25
191210997,8,9,0,4,3,24
191210998,4,6,4,6,0,20
191210999,8,1,2,1,9,21
1912101000,9,6,4,0,7,26
1912101001,4,1,8,7,5,25
1912101002,0,3,4,3,7,17
1912101003,0,3,1,7,4,15
1912101004,2,0,8,0,5,15
1912101005,8,6,5,5,9,33
1912101006,1,2,8,3,6,20
1912101007,6,1,9,5,3,24
1912101008,8,8,6,6,5,33
1912101009,4,4,2,6,5,21
1912101010,2,2,8,6,9,27
1912101011,8,9,8,8,6,39
1912101012,6,9,2,2,1,20
1912101013,7,8,8,1,6,30
1912101014,9,1,4,7,7,28
1912101015,0,9,6,6,5,26
1912101016,3,6,4,0,8,21
1912101017,2,2,9,4,6,23
1912101018,7,7,2,5,3,24
1912101019,1,9,9,1,7,27
1912101020,5,7,6,0,1,19
1912101021,3,1,7,6,5,22
1912101022,7,9,1,7,3,27
1912101023,0,0,2,6,5,13
1912101024,7,1,5,1,7,21
1912101025,5,7,9,7,9,37
1912101026,3,7,3,2,5,20
1912101027,3,3,7,3,5,21
1912101028,6,0,5,4,7,22
1912101029,4,5,3,3,9,24
1912101030,3,2,1,8,5,19
1912101031,1,7,4,0,6,18
1912101032,4,1,0,7,0,12
1912101033,2,0,3,7,6,18
1912101034,2,0,0,0,1,3
1912101035,3,3,1,1,0,8
1912101036,4,8,8,9,0,29
1912101037,6,5,9,3,7,30
1912101038,3,7,6,3,3,22
1912101039,0,0,4,6,0,10
1912101040,6,9,3,7,3,28
1912101041,0,5,7,0,2,14
1912101042,9,5,4,8,3,29
1912101043,1,2,6,0,8,17
1912101044,8,2,2,1,0,13
1912101045,0,7,8,0,9,24
1912101046,1,0,0,3,7,11
1912101047,5,8,7,0,6,26
1912101048,0,7,7,9,5,28
1912101049,5,4,9,4,0,22
1912101050,7,0,6,2,3,18
1912101051,0,1,9,2,6,18
1912101052,4,5,5,7,4,25
1912101053,1,6,9,3,5,24
1912101054,4,1,8,1,5,19
1912101055,3,0,5,6,1,15
1912101056,3,7,0,3,9,22
1912101057,0,9,4,9,6,28
1912101058,7,0,5,9,4,25
1912101059,6,1,8,7,4,26
1912101060,5,9,1,8,3,26
1912101061,5,1,2,2,6,16
1912101062,1,8,0,5,3,17
1912101063,7,7,7,0,8,29
1912101064,4,8,1,7,9,29
1912101065,1,0,7,6,6,20
1912101066,0,4,8,1,6,19
1912101067,5,5,8,9,1,28
1912101068,2,8,3,8,4,25
1912101069,1,2,4,5,1,13
1912101070,4,6,4,0,3,17
1912101071,9,1,2,8,1,21
1912101072,8,1,8,7,1,25
1912101073,1,8,9,2,2,22
1912101074,2,6,6,4,7,25
1912101075,8,8,1,9,7,33
1912101076,7,4,7,9,7,34
1912101077,1,4,3,6,5,19
1912101078,2,9,0,7,4,22
1912101079,0,4,5,7,1,17
1912101080,8,4,1,8,2,23
1912101081,8,1,6,6,3,24
1912101082,3,2,9,8,8,30
1912101083,2,0,2,1,8,13
1912101084,8,3,1,4,0,16
1912101085,3,6,0,2,0,11
1912101086,2,1,5,4,7,19
1912101087,8,9,0,9,7,33
1912101088,8,9,6,6,3,32
1912101089,5,5,1,6,9,26
1912101090,4,3,0,9,9,25
1912101091,6,9,9,3,9,36
1912101092,4,0,5,2,8,19
1912101093,8,4,2,7,2,23
1912101094,7,7,9,5,9,37
1912101095,9,1,2,4,6,22
1912101096,3,3,8,3,9,26
1912101097,2,3,7,0,6,18
